i,drand48()
5145,0.0111386
5146,0.51588
5147,0.234054
5148,0.205444
5149,0.0463013
5150,0.921035
5151,0.175186
5152,0.103331
5153,0.337707
5154,0.354817
5155,0.242165
5156,0.292958
5157,0.766029
5158,0.0753352
5159,0.696365
5160,0.969498
5161,0.0447563
5162,0.968417
5163,0.469944
5164,0.971588
5165,0.8442
5166,0.833246
5167,0.614865
5168,0.945934
5169,0.40507
5170,0.31107
5171,0.834125
5172,0.745234
5173,0.330587
5174,0.768051
5175,0.631218
5176,0.623734
5177,0.577213
5178,0.65398
5179,0.128771
5180,0.0181383
5181,0.862983
5182,0.996144
5183,0.640777
5184,0.5477
5185,0.0222117
5186,0.757329
5187,0.667223
5188,0.349105
5189,0.13981
5190,0.621417
5191,0.412962
5192,0.944851
5193,0.372056
5194,0.280712
5195,0.0278768
5196,0.697299
5197,0.11836
5198,0.725124
5199,0.101892
5200,0.146362
5201,0.95611
5202,0.192003
5203,0.120877
5204,0.492293
5205,0.43432
5206,0.972418
5207,0.458311
5208,0.4443
5209,0.278422
5210,0.90845
5211,0.418765
5212,0.0924739
5213,0.765743
5214,0.208514
5215,0.00432318
5216,0.309092
5217,0.357112
5218,0.783684
5219,0.601358
5220,0.0836287
5221,0.123436
5222,0.125447
5223,0.105271
5224,0.734477
5225,0.986403
5226,0.340428
5227,0.0536096
5228,0.913464
5229,0.339768
5230,0.194642
5231,0.827241
5232,0.973764
5233,0.662535
5234,0.341138
5235,0.624934
5236,0.558012
5237,0.349187
5238,0.581025
5239,0.703985
5240,0.0845483
5241,0.126727
5242,0.387361
5243,0.80944
5244,0.27233
5245,0.206278
5246,0.681164
5247,0.0536851
5248,0.508591
5249,0.221507
5250,0.243553
5251,0.0387655
5252,0.99057
5253,0.170987
5254,0.26093
5255,0.283811
5256,0.379407
5257,0.0311265
5258,0.49218
5259,0.0926599
5260,0.609475
5261,0.605667
5262,0.907434
5263,0.701447
5264,0.372162
5265,0.0824811
5266,0.444332
5267,0.727209
5268,0.214533
5269,0.874889
5270,0.655501
5271,0.70679
5272,0.688801
5273,0.719831
5274,0.45371
5275,0.496554
5276,0.289453
5277,0.916516
5278,0.200691
5279,0.889159
5280,0.205916
5281,0.634804
5282,0.911723
5283,0.401196
5284,0.0873698
5285,0.661312
5286,0.0689053
5287,0.467654
5288,0.903658
5289,0.932573
5290,0.237566
5291,0.43445
5292,0.636058
5293,0.0183962
5294,0.476849
5295,0.722766
5296,0.441084
5297,0.0457578
5298,0.119548
5299,0.318334
5300,0.299708
5301,0.715158
5302,0.388149
5303,0.550539
5304,0.146648
5305,0.26952
5306,0.112543
5307,0.721173
5308,0.426206
5309,0.882768
5310,0.446673
5311,0.0375202
5312,0.752116
5313,0.684485
5314,0.451338
5315,0.0313886
5316,0.371568
5317,0.912219
5318,0.0516081
5319,0.00256212
5320,0.913996
5321,0.758537
5322,0.6008
5323,0.32547
5324,0.112157
5325,0.770874
5326,0.828114
5327,0.780668
5328,0.938652
5329,0.97419
5330,0.631122
5331,0.512804
5332,0.730446
5333,0.665778
5334,0.14287
5335,0.1344
5336,0.155601
5337,0.41518
5338,0.980095
5339,0.766043
5340,0.291597
5341,0.667532
5342,0.115598
5343,0.0699748
5344,0.0680383
5345,0.364033
5346,0.544185
5347,0.252917
5348,0.0157799
5349,0.667323
5350,0.785656
5351,0.508048
5352,0.750475
5353,0.611845
5354,0.326372
5355,0.873855
5356,0.195114
5357,0.829734
5358,0.707034
5359,0.213247
5360,0.960443
5361,0.36212
5362,0.0610534
5363,0.179523
5364,0.00432107
5365,0.525258
5366,0.265617
5367,0.121903
5368,0.0845297
5369,0.322453
5370,0.334971
5371,0.893366
5372,0.2106
5373,0.578961
5374,0.439332
5375,0.224015
5376,0.348586
5377,0.821
5378,0.727999
5379,0.496443
5380,0.800952
5381,0.555547
5382,0.554773
5383,0.453327
5384,0.687767
5385,0.559099
5386,0.408744
5387,0.145354
5388,0.714116
5389,0.716115
5390,0.833217
5391,0.618522
5392,0.294132
5393,0.91706
5394,0.437337
5395,0.78876
5396,0.189475
5397,0.228164
5398,0.164385
5399,0.268854
5400,0.137871
5401,0.56706
5402,0.751359
5403,0.723976
5404,0.72674
5405,0.187979
5406,0.598106
5407,0.529182
5408,0.692753
5409,0.515248
5410,0.440808
5411,0.99237
5412,0.287905
5413,0.0232847
5414,0.502039
5415,0.362186
5416,0.687263
5417,0.594571
5418,0.454073
5419,0.950724
5420,0.166934
5421,0.884111
5422,0.19784
5423,0.419661
5424,0.949922
5425,0.860505
5426,0.319316
5427,0.0755085
5428,0.902799
5429,0.701107
5430,0.158722
5431,0.630149
5432,0.32063
5433,0.303776
5434,0.814261
5435,0.557934
5436,0.717972
5437,0.693065
5438,0.52805
5439,0.936738
5440,0.159439
5441,0.787336
5442,0.772307
5443,0.529911
5444,0.227151
5445,0.239214
5446,0.801674
5447,0.14675
5448,0.199965
5449,0.13926
5450,0.373967
5451,0.824511
5452,0.579936
5453,0.196876
5454,0.00593566
5455,0.684101
5456,0.366748
5457,0.888903
5458,0.340074
5459,0.019255
5460,0.776389
5461,0.941386
5462,0.598788
5463,0.1455
5464,0.704157
5465,0.220563
5466,0.416776
5467,0.136512
5468,0.625839
5469,0.632677
5470,0.623243
5471,0.953237
5472,0.749049
5473,0.337067
5474,0.422261
5475,0.782555
5476,0.706996
5477,0.471768
5478,0.350355
5479,0.070162
5480,0.520149
5481,0.575099
5482,0.911274
5483,0.695254
5484,0.731385
5485,0.000385964
5486,0.763215
5487,0.696573
5488,0.794266
5489,0.294774
5490,0.205855
5491,0.64015
5492,0.912296
5493,0.81829
5494,0.753925
5495,0.104066
5496,0.492705
5497,0.777857
5498,0.139392
5499,0.345601
5500,0.297908
5501,0.445348
5502,0.832305
5503,0.278011
5504,0.810871
5505,0.11219
5506,0.365941
5507,0.699947
5508,0.539926
5509,0.439265
5510,0.47806
5511,0.838166
5512,0.189817
5513,0.314324
5514,0.497898
5515,0.747083
5516,0.238018
5517,0.294853
5518,0.00742389
5519,0.786041
5520,0.350624
5521,0.747997
5522,0.652511
5523,0.111587
5524,0.825542
5525,0.0970506
5526,0.970777
5527,0.987984
5528,0.390771
5529,0.233012
5530,0.211331
5531,0.360511
5532,0.943488
5533,0.377426
5534,0.649515
5535,0.944554
5536,0.376238
5537,0.107258
5538,0.726592
5539,0.466167
5540,0.387267
5541,0.132694
5542,0.178444
5543,0.319596
5544,0.953926
5545,0.903999
5546,0.944653
5547,0.97273
5548,0.00490629
5549,0.503801
5550,0.184225
5551,0.906542
5552,0.256014
5553,0.237242
5554,0.858991
5555,0.689193
5556,0.375432
5557,0.185459
5558,0.600926
5559,0.19482
5560,0.771215
5561,0.949903
5562,0.553904
5563,0.732186
5564,0.702634
5565,0.238482
5566,0.500463
5567,0.46582
5568,0.917469
5569,0.572643
5570,0.354929
5571,0.524418
5572,0.122132
5573,0.611151
5574,0.358749
5575,0.39577
5576,0.766406
5577,0.665686
5578,0.463138
5579,0.917943
5580,0.538593
5581,0.340797
5582,0.167617
5583,0.471934
5584,0.742
5585,0.671566
5586,0.817849
5587,0.956212
5588,0.185133
5589,0.103131
5590,0.198072
5591,0.138911
5592,0.144166
5593,0.493684
5594,0.405917
5595,0.914823
5596,0.328422
5597,0.50436
5598,0.0222283
5599,0.48342
5600,0.0325921
5601,0.133711
5602,0.61567
5603,0.168127
5604,0.930651
5605,0.269941
5606,0.609245
5607,0.438797
5608,0.346943
5609,0.370292
5610,0.519657
5611,0.117311
5612,0.623519
5613,0.273832
5614,0.924879
5615,0.944547
5616,0.136635
5617,0.642158
5618,0.162791
5619,0.885312
5620,0.0495489
5621,0.173434
5622,0.484735
5623,0.231624
5624,0.426704
5625,0.0106945
5626,0.0310922
5627,0.734894
5628,0.482519
5629,0.267899
5630,0.738098
5631,0.42073
5632,0.555847
5633,0.320142
5634,0.881094
5635,0.198439
5636,0.651473
5637,0.0813272
5638,0.992199
5639,0.918778
5640,0.788563
5641,0.44805
5642,0.0211544
5643,0.721485
5644,0.861724
5645,0.0873695
5646,0.826052
5647,0.677744
5648,0.625358
5649,0.84425
5650,0.953255
5651,0.216783
5652,0.831462
5653,0.938069
5654,0.588491
5655,0.240514
5656,0.513325
5657,0.393538
5658,0.00753065
5659,0.30158
5660,0.144023
5661,0.537298
5662,0.626807
5663,0.639907
5664,0.593974
5665,0.00542053
5666,0.231634
5667,0.148128
5668,0.853561
5669,0.307944
5670,0.350377
5671,0.639929
5672,0.715982
5673,0.233675
5674,0.333197
5675,0.815821
5676,0.575832
5677,0.0420387
5678,0.097947
5679,0.512389
5680,0.187662
5681,0.659175
5682,0.916014
5683,0.653149
5684,0.345969
5685,0.794305
5686,0.0477425
5687,0.527395
5688,0.647188
5689,0.731303
5690,0.599202
5691,0.858606
5692,0.631588
5693,0.382143
5694,0.0863164
5695,0.602802
5696,0.988275
5697,0.256471
5698,0.863499
5699,0.571913
5700,0.152259
5701,0.188858
5702,0.635078
5703,0.105592
5704,0.494746
5705,0.746662
5706,0.629977
5707,0.930412
5708,0.575318
5709,0.131993
5710,0.922688
5711,0.627217
5712,0.20956
5713,0.396587
5714,0.643817
5715,0.370187
5716,0.733188
5717,0.854878
5718,0.0870147
5719,0.665312
5720,0.0921417
5721,0.544945
5722,0.709466
5723,0.0774833
5724,0.738832
5725,0.427093
5726,0.792117
5727,0.53579
5728,0.702469
5729,0.0934564
5730,0.703334
5731,0.903173
5732,0.263645
5733,0.0982953
5734,0.7537
5735,0.512173
5736,0.991147
5737,0.506749
5738,0.0763466
5739,0.241539
5740,0.286052
5741,0.939918
5742,0.680781
5743,0.143114
5744,0.271818
5745,0.696834
5746,0.251057
5747,0.34435
5748,0.819253
5749,0.530534
5750,0.661788
5751,0.934422
5752,0.605534
5753,0.307826
5754,0.916625
5755,0.292164
5756,0.483024
5757,0.193217
5758,0.950071
5759,0.0985007
5760,0.636313
5761,0.65973
5762,0.729896
5763,0.377075
5764,0.297166
5765,0.677016
5766,0.436834
5767,0.871965
5768,0.382923
5769,0.884534
5770,0.341892
5771,0.964525
5772,0.743132
5773,0.589701
5774,0.838725
5775,0.981301
5776,0.613979
5777,0.593489
5778,0.986476
5779,0.996591
5780,0.965587
5781,0.335242
5782,0.772859
5783,0.196781
5784,0.211801
5785,0.751408
5786,0.0915111
5787,0.175091
5788,0.967054
5789,0.786989
5790,0.443781
5791,0.556457
5792,0.365021
5793,0.301944
5794,0.50278
5795,0.520108
5796,0.786547
5797,0.436349
5798,0.624891
5799,0.764893
5800,0.52074
5801,0.487244
5802,0.947031
5803,0.437988
5804,0.946989
5805,0.296754
5806,0.981137
5807,0.475423
5808,0.774158
5809,0.736036
5810,0.302897
5811,0.652606
5812,0.906457
5813,0.414053
5814,0.550233
5815,0.650033
5816,0.776842
5817,0.456106
5818,0.097096
5819,0.354665
5820,0.854682
5821,0.436941
5822,0.376487
5823,0.957616
5824,0.304446
5825,0.060313
5826,0.398164
5827,0.706022
5828,0.958992
5829,0.334884
5830,0.874265
5831,0.219161
5832,0.340453
5833,0.0796692
5834,0.941141
5835,0.399513
5836,0.0827815
5837,0.0159929
5838,0.487427
5839,0.237552
5840,0.904631
5841,0.272714
5842,0.883984
5843,0.319472
5844,0.0748095
5845,0.293619
5846,0.606547
5847,0.960013
5848,0.883167
5849,0.227293
5850,0.0701433
5851,0.474109
5852,0.959068
5853,0.377969
5854,0.507503
5855,0.812825
5856,0.802062
5857,0.0690384
5858,0.0515878
5859,0.27817
5860,0.742658
5861,0.827818
5862,0.283014
5863,0.2208
5864,0.82615
5865,0.540245
5866,0.412727
5867,0.952721
5868,0.103065
5869,0.687473
5870,0.352991
5871,0.778085
5872,0.263194
5873,0.893517
5874,0.128042
5875,0.278694
5876,0.91639
5877,0.355371
5878,0.160028
5879,0.27225
5880,0.505832
5881,0.756464
5882,0.784884
5883,0.191747
5884,0.444589
5885,0.583298
5886,0.0831775
5887,0.780173
5888,0.653712
5889,0.366883
5890,0.507763
5891,0.738261
5892,0.012416
5893,0.888959
5894,0.436091
5895,0.352127
5896,0.0239737
5897,0.352293
5898,0.33161
5899,0.725744
5900,0.173747
5901,0.579683
5902,0.65494
5903,0.379558
5904,0.380309
5905,0.533348
5906,0.58884
5907,0.995662
5908,0.692139
5909,0.531344
5910,0.426977
5911,0.602381
5912,0.989158
5913,0.0675557
5914,0.598724
5915,0.622681
5916,0.14193
5917,0.844104
5918,0.562388
5919,0.853255
5920,0.546147
5921,0.617904
5922,0.57742
5923,0.501519
5924,0.573885
5925,0.505382
5926,0.870088
5927,0.0591116
5928,0.606731
5929,0.13042
5930,0.223156
5931,0.721113
5932,0.483322
5933,0.230491
5934,0.162363
5935,0.724356
5936,0.402033
5937,0.235331
5938,0.873471
5939,0.845512
5940,0.268874
5941,0.722672
5942,0.783787
5943,0.105464
5944,0.824223
5945,0.248421
5946,0.47999
5947,0.721881
5948,0.47646
5949,0.696788
5950,0.736568
5951,0.553344
5952,0.925341
5953,0.242347
5954,0.901173
5955,0.718243
5956,0.385756
5957,0.144749
5958,0.557523
5959,0.0476468
5960,0.489278
5961,0.682074
5962,0.174531
5963,0.357047
5964,0.915384
5965,0.485752
5966,0.591115
5967,0.776343
5968,0.108717
5969,0.67428
5970,0.497239
5971,0.155387
5972,0.398249
5973,0.440726
5974,0.198494
5975,0.724206
5976,0.727139
5977,0.967465
5978,0.617695
5979,0.108675
5980,0.509888
5981,0.697911
5982,0.744262
5983,0.625463
5984,0.790587
5985,0.457687
5986,0.220434
5987,0.661781
5988,0.520397
5989,0.695281
5990,0.910657
5991,0.308723
5992,0.994689
5993,0.104248
5994,0.672984
5995,0.200149
5996,0.0844292
5997,0.135567
5998,0.00313858
5999,0.416386
6000,0.109506
6001,0.84032
6002,0.195582
6003,0.0631193
6004,0.983999
6005,0.170917
6006,0.431854
6007,0.71609
6008,0.518116
6009,0.275428
6010,0.113344
6011,0.832655
6012,0.595202
6013,0.54678
6014,0.480215
6015,0.738368
6016,0.914382
6017,0.729836
6018,0.355341
6019,0.182903
6020,0.362727
6021,0.378381
6022,0.804834
6023,0.272515
6024,0.0712034
6025,0.415355
6026,0.776173
6027,0.889509
6028,0.234929
6029,0.648201
6030,0.850323
6031,0.33179
6032,0.712599
6033,0.382675
6034,0.193019
6035,0.692302
6036,0.837462
6037,0.959153
6038,0.507958
6039,0.559416
6040,0.301296
6041,0.192333
6042,0.254771
6043,0.580974
6044,0.144885
6045,0.555698
6046,0.898991
6047,0.688437
6048,0.98808
6049,0.134497
6050,0.389729
6051,0.730586
6052,0.54739
6053,0.133924
6054,0.121364
6055,0.591367
6056,0.0599606
6057,0.222242
6058,0.114509
6059,0.752214
6060,0.503693
6061,0.501656
6062,0.162884
6063,0.65964
6064,0.971305
6065,0.113595
6066,0.929138
6067,0.143779
6068,0.421383
6069,0.720948
6070,0.954374
6071,0.738237
6072,0.44538
6073,0.579587
6074,0.871998
6075,0.827067
6076,0.0124202
6077,0.967863
6078,0.713125
6079,0.607461
6080,0.193339
6081,0.128681
6082,0.563127
6083,0.4392
6084,0.134195
6085,0.978195
6086,0.309928
6087,0.0516935
6088,0.513509
6089,0.922377
6090,0.22554
6091,0.610262
6092,0.0455084
6093,0.6129
6094,0.382282
6095,0.884049
6096,0.405875
6097,0.172457
6098,0.741604
6099,0.803534
6100,0.0820052
6101,0.773195
6102,0.311819
6103,0.906215
6104,0.865024
6105,0.797239
6106,0.275138
6107,0.420763
6108,0.987067
6109,0.622923
6110,0.985802
6111,0.674349
6112,0.699343
6113,0.232378
6114,0.369787
6115,0.782105
6116,0.521844
6117,0.834487
6118,0.470519
6119,0.114778
6120,0.565099
6121,0.941178
6122,0.720362
6123,0.278882
6124,0.522062
6125,0.364755
6126,0.33867
6127,0.487309
6128,0.901112
6129,0.35001
6130,0.00620973
6131,0.466992
6132,0.26943
6133,0.088586
6134,0.413366
6135,0.929369
6136,0.103031
6137,0.646387
6138,0.274321
6139,0.119814
6140,0.901929
6141,0.470196
6142,0.118076
6143,0.830731
6144,0.585805
6145,0.120386
6146,0.364748
6147,0.291654
6148,0.599941
6149,0.336353
6150,0.454911
6151,0.58648
6152,0.348761
6153,0.504508
6154,0.782064
6155,0.256267
6156,0.454145
6157,0.73044
6158,0.872873
6159,0.854952
6160,0.279772
6161,0.0727804
6162,0.233948
6163,0.77972
6164,0.246271
6165,0.7727
6166,0.933182
6167,0.307743
6168,0.713308
6169,0.0967573
6170,0.78165
6171,0.562823
6172,0.855292
6173,0.429536
6174,0.730606
6175,0.000472534
6176,0.691751
6177,0.62429
6178,0.176924
6179,0.845594
6180,0.63928
6181,0.103516
6182,0.487667
6183,0.915856
6184,0.970156
6185,0.446321
6186,0.496201
6187,0.104702
6188,0.937136
6189,0.995764
6190,0.602893
6191,0.93472
6192,0.0517338
6193,0.547638
6194,0.625123
6195,0.49454
6196,0.784584
6197,0.263734
6198,0.704791
6199,0.475969
6200,0.444618
6201,0.299422
6202,0.495196
6203,0.183581
6204,0.0452568
6205,0.099862
6206,0.939939
6207,0.313093
6208,0.89009
6209,0.144607
6210,0.229228
6211,0.0198881
6212,0.420415
6213,0.990434
6214,0.806663
6215,0.622671
6216,0.528217
6217,0.551467
6218,0.513303
6219,0.0231101
6220,0.219767
6221,0.578988
6222,0.33496
6223,0.149431
6224,0.83896
6225,0.566508
6226,0.580484
6227,0.0450442
6228,0.351074
6229,0.754901
6230,0.308879
6231,0.482744
6232,0.725105
6233,0.384684
6234,0.165018
6235,0.566813
6236,0.717638
6237,0.815339
6238,0.529313
6239,0.831091
6240,0.287961
6241,0.973081
6242,0.665728
6243,0.00792804
6244,0.100515
6245,0.807525
6246,0.823162
6247,0.353834
6248,0.687564
6249,0.933651
6250,0.543408
6251,0.110993
6252,0.646173
6253,0.448329
6254,0.619093
6255,0.0637599
6256,0.976234
6257,0.471251
6258,0.669402
6259,0.935521
6260,0.280591
6261,0.339478
6262,0.430621
6263,0.549206
6264,0.947604
6265,0.545119
6266,0.941215
6267,0.745326
6268,0.727158
6269,0.54922
6270,0.513996
6271,0.281179
6272,0.852859
6273,0.0251313
6274,0.985834
6275,0.606165
6276,0.318493
6277,0.0150416
6278,0.301405
6279,0.0687248
6280,0.301706
6281,0.948551
6282,0.182634
6283,0.823788
6284,0.461217
6285,0.637133
6286,0.949214
6287,0.304926
6288,0.78768
6289,0.778688
6290,0.555067
6291,0.44728
6292,0.437905
6293,0.378515
6294,0.486542
6295,0.00622628
6296,0.0557289
6297,0.903764
6298,0.304012
6299,0.938566
6300,0.21191
6301,0.165335
6302,0.601157
6303,0.289417
6304,0.964551
6305,0.482467
6306,0.885512
6307,0.766142
6308,0.0384239
6309,0.889605
6310,0.0577373
6311,0.853438
6312,0.587019
6313,0.14209
6314,0.571779
6315,0.119625
6316,0.9791
6317,0.356697
6318,0.107775
6319,0.23728
6320,0.0390653
6321,0.965793
6322,0.376719
6323,0.161392
6324,0.867757
6325,0.591193
6326,0.0209124
6327,0.110596
6328,0.930748
6329,0.66747
6330,0.0758727
6331,0.232576
6332,0.881116
6333,0.517252
6334,0.0442629
6335,0.620259
6336,0.392763
6337,0.845848
6338,0.805532
6339,0.212928
6340,0.631238
6341,0.6634
6342,0.679271
6343,0.863926
6344,0.347512
6345,0.733865
6346,0.386949
6347,0.797496
6348,0.615255
6349,0.206744
6350,0.15493
6351,0.890804
6352,0.0658807
6353,0.915031
6354,0.088918
6355,0.797828
6356,0.933196
6357,0.367846
6358,0.37167
6359,0.240129
6360,0.079231
6361,0.0654134
6362,0.0156507
6363,0.701372
6364,0.416149
6365,0.895076
6366,0.392014
6367,0.919503
6368,0.200653
6369,0.898009
6370,0.686752
6371,0.62997
6372,0.694697
6373,0.136017
6374,0.762073
6375,0.898052
6376,0.750365
6377,0.13573
6378,0.662225
6379,0.526818
6380,0.281516
6381,0.983567
6382,0.562229
6383,0.643514
6384,0.0772051
6385,0.519861
6386,0.257833
6387,0.871007
6388,0.4422
6389,0.805637
6390,0.105876
6391,0.967667
6392,0.121489
6393,0.572753
6394,0.494763
6395,0.469711
6396,0.484853
6397,0.31992
6398,0.631807
6399,0.461148
6400,0.0740688
6401,0.0767313
6402,0.432423
6403,0.910338
6404,0.111655
6405,0.25896
6406,0.168882
6407,0.0965493
6408,0.152258
6409,0.00554295
6410,0.944351
6411,0.0684197
6412,0.644573
6413,0.585815
6414,0.990848
6415,0.15777
6416,0.13535
6417,0.950386
6418,0.814574
6419,0.661752
6420,0.262572
6421,0.966885
6422,0.724701
6423,0.513986
6424,0.580785
6425,0.919453
6426,0.755403
6427,0.217273
6428,0.869136
6429,0.18602
6430,0.227725
6431,0.398158
6432,0.57658
6433,0.758085
6434,0.577538
6435,0.974385
6436,0.846596
6437,0.1928
6438,0.806367
6439,0.272884
6440,0.476474
6441,0.336057
6442,0.279465
6443,0.186921
6444,0.747705
6445,0.517943
6446,0.21435
6447,0.0704932
6448,0.311285
6449,0.0791737
6450,0.265542
6451,0.00565235
6452,0.925117
6453,0.860058
6454,0.137944
6455,0.0796227
6456,0.473331
6457,0.384259
6458,0.250776
6459,0.624252
6460,0.205841
6461,0.750515
6462,0.553069
6463,0.0171273
6464,0.830297
6465,0.94981
6466,0.665196
6467,0.653813
6468,0.980452
6469,0.336997
6470,0.421907
6471,0.372026
6472,0.640787
6473,0.0789791
6474,0.531849
6475,0.754523
6476,0.495797
6477,0.49132
6478,0.685974
6479,0.937285
6480,0.515847
6481,0.567216
6482,0.859827
6483,0.397825
6484,0.715111
6485,0.643412
6486,0.408081
6487,0.555589
6488,0.199068
6489,0.873829
6490,0.567377
6491,0.258347
6492,0.840907
6493,0.970879
6494,0.21741
6495,0.49686
6496,0.122466
6497,0.894871
6498,0.830016
6499,0.142138
6500,0.48371
6501,0.832369
6502,0.919908
6503,0.558128
6504,0.536131
6505,0.804178
6506,0.534722
6507,0.546208
6508,0.503638
6509,0.622985
6510,0.25046
6511,0.930459
6512,0.506725
6513,0.110057
6514,0.213622
6515,0.914092
6516,0.752034
6517,0.551293
6518,0.263844
6519,0.113008
6520,0.233221
6521,0.287022
6522,0.429289
6523,0.403158
6524,0.296804
6525,0.190008
6526,0.788182
6527,0.67085
6528,0.937851
6529,0.085151
6530,0.0885674
6531,0.51157
6532,0.227793
6533,0.036217
6534,0.697645
6535,0.431105
6536,0.0560477
6537,0.894052
6538,0.573052
6539,0.226338
6540,0.807498
6541,0.732066
6542,0.5004
6543,0.790974
6544,0.571236
6545,0.344075
6546,0.891676
6547,0.44856
6548,0.557602
6549,0.0430966
6550,0.883335
6551,0.17165
6552,0.118644
6553,0.664342
6554,0.28452
6555,0.327999
6556,0.853254
6557,0.168971
6558,0.406797
6559,0.29367
6560,0.916893
6561,0.185317
6562,0.836837
6563,0.796294
6564,0.73472
6565,0.470117
6566,0.500643
6567,0.872129
6568,0.676918
6569,0.77305
6570,0.698415
6571,0.0266652
6572,0.939987
6573,0.233857
6574,0.277126
6575,0.534277
6576,0.384868
6577,0.912916
6578,0.445778
6579,0.767603
6580,0.612067
6581,0.674873
6582,0.446668
6583,0.247373
6584,0.258936
6585,0.622542
6586,0.973366
6587,0.499104
6588,0.741229
6589,0.967403
6590,0.799296
6591,0.311263
6592,0.239651
6593,0.36683
6594,0.0547296
6595,0.14216
6596,0.16506
6597,0.740352
6598,0.297584
6599,0.0180183
6600,0.0889732
6601,0.672352
6602,0.375867
6603,0.61575
6604,0.868198
6605,0.131542
6606,0.816125
6607,0.410046
6608,0.545619
6609,0.194087
6610,0.410267
6611,0.880257
6612,0.398803
6613,0.193603
6614,0.95814
6615,0.178471
6616,0.0123481
6617,0.574375
6618,0.978811
6619,0.23225
6620,0.450235
6621,0.171573
6622,0.181535
6623,0.635147
6624,0.935527
6625,0.552121
6626,0.717596
6627,0.522776
6628,0.0441497
6629,0.931018
6630,0.674748
6631,0.864546
