x[i+k],x[i]
0.153904,0.41696
0.941204,0.105772
0.983765,0.309157
0.642323,0.459944
0.527264,0.672429
0.726461,0.255087
0.477136,0.566928
0.838399,0.287582
0.791599,0.53837
0.514697,0.952476
0.898085,0.282597
0.852569,0.142127
0.451184,0.927831
0.777892,0.339578
0.957426,0.925315
0.342275,0.724559
0.830331,0.11133
0.420488,0.283479
0.743423,0.814096
0.486525,0.0628103
0.317897,0.270687
0.837615,0.212986
0.500568,0.795033
0.333403,0.676014
0.62849,0.292167
0.574764,0.8481
0.990228,0.526576
0.454406,0.427332
0.76691,0.441411
0.366727,0.232299
0.956857,0.724337
0.835667,0.709002
0.992481,0.787188
0.601284,0.256155
0.318965,0.735904
0.00659137,0.0878097
0.300796,0.636862
0.431896,0.844207
0.520221,0.801364
0.0935307,0.765298
0.613399,0.148711
0.675287,0.668294
0.0956266,0.603627
0.045038,0.129693
0.361992,0.862537
0.586874,0.411765
0.120767,0.318849
0.106038,0.422541
0.678695,0.113248
0.849153,0.707322
0.795132,0.99766
0.634522,0.855744
0.699951,0.0959277
0.897292,0.0664177
0.831716,0.220172
0.368883,0.990822
0.659117,0.445115
0.0487414,0.0441693
0.173862,0.754743
0.61728,0.0937795
0.505544,0.535854
0.854704,0.204154
0.626694,0.626311
0.73956,0.960741
0.668063,0.30539
0.303049,0.588712
0.444456,0.463195
0.559123,0.937572
0.00398931,0.144407
0.364578,0.456414
0.447237,0.835705
0.28082,0.733461
0.77763,0.106354
0.861097,0.329562
0.423341,0.951493
0.487347,0.478377
0.682531,0.928886
0.555197,0.342051
0.302792,0.309226
0.614615,0.294756
0.883469,0.970855
0.434051,0.917665
0.855236,0.327925
0.472332,0.993173
0.449588,0.859225
0.694931,0.83691
0.570371,0.896824
0.00317807,0.975751
0.305313,0.348002
0.299494,0.864275
0.342652,0.728655
0.65754,0.786841
0.128892,0.0251834
0.334409,0.212737
0.507493,0.431684
0.40254,0.949024
0.866688,0.390962
0.718887,0.83659
0.829763,0.721925
0.58115,0.191218
0.0281286,0.279351
0.176175,0.276081
0.251832,0.5985
0.946501,0.179354
0.0436286,0.557146
0.2858,0.245996
0.032837,0.386281
0.411464,0.94334
0.156077,0.161729
0.593413,0.745873
0.694897,0.663571
0.0545327,0.995953
0.832543,0.561585
0.28351,0.77342
0.964638,0.662306
0.941657,0.86466
0.140741,0.992767
0.591266,0.117833
0.297186,0.392574
0.949719,0.537768
0.783763,0.340815
0.727095,0.23552
0.17886,0.8166
0.97833,0.13856
0.884433,0.334937
0.998508,0.571743
0.567696,0.57933
0.140915,0.0530405
0.82646,0.400239
0.0625448,0.424425
0.289086,0.791098
0.783865,0.00420194
0.122035,0.429827
0.822401,0.375131
0.912899,0.419221
0.760035,0.77212
0.00764006,0.696662
0.513263,0.487131
0.62569,0.1865
0.521437,0.491592
0.0633352,0.510123
0.0894529,0.519945
0.572985,0.631031
0.0312695,0.230368
0.654794,0.399446
0.190544,0.0938142
0.0980162,0.943879
0.373706,0.974408
0.349539,0.220051
0.639271,0.196107
0.968228,0.262438
0.959101,0.399307
0.886438,0.975868
0.162368,0.472363
0.963956,0.512128
0.0222512,0.683805
0.20375,0.027291
0.658322,0.111704
0.342072,0.776735
0.176181,0.689591
0.783406,0.996866
0.940745,0.366724
0.341133,0.881422
0.101472,0.314451
0.510559,0.690672
0.95311,0.740744
0.140051,0.478786
0.454654,0.912211
0.384574,0.0264881
0.538616,0.617021
0.300826,0.34853
0.375821,0.560867
0.672571,0.504576
0.281311,0.0341431
0.723734,0.0146438
0.0115097,0.457491
0.824216,0.50714
0.388562,0.952255
0.266706,0.165348
0.85602,0.490034
0.230778,0.777265
0.256051,0.80913
0.721341,0.370829
0.397317,0.710705
0.327726,0.105916
0.454446,0.935933
0.4968,0.628552
0.133128,0.830267
0.86441,0.169372
0.184015,0.414439
0.871931,0.588145
0.0952848,0.195525
0.14778,0.696146
0.861494,0.483847
0.973881,0.414486
0.191751,0.717514
0.526645,0.204659
0.575488,0.447802
0.158507,0.247986
0.353902,0.972805
0.908738,0.486233
0.114786,0.808348
0.638615,0.405538
0.57491,0.247914
0.662353,0.503025
0.0911701,0.758925
0.95445,0.534283
0.23043,0.186455
0.670302,0.10223
0.516717,0.091924
0.809439,0.644183
0.848842,0.708468
0.15627,0.336083
0.58407,0.42433
0.397135,0.314777
0.80101,0.937972
0.74632,0.305873
0.711411,0.915795
0.163709,0.384935
0.88796,0.28632
0.0452454,0.826062
0.360346,0.97913
0.165585,0.999696
0.101926,0.590775
0.682699,0.835887
0.48007,0.618643
0.32711,0.492138
0.828221,0.328912
0.753242,0.48338
0.798157,0.412291
0.350263,0.150377
0.45625,0.599167
0.514962,0.0965826
0.481518,0.16766
0.453981,0.678672
0.504734,0.369478
0.348608,0.499226
0.498922,0.86508
0.455855,0.514194
0.350081,0.600848
0.219491,0.138554
0.630692,0.83015
0.159062,0.546601
0.0299815,0.458913
0.871205,0.912304
0.0626813,0.828139
0.427305,0.221467
0.31805,0.518931
0.686591,0.942268
0.62094,0.799568
0.169045,0.140572
0.639798,0.125673
0.990753,0.517654
0.0318471,0.13872
0.739568,0.446608
0.585162,0.381928
0.212078,0.959058
0.50566,0.215854
0.674768,0.37114
0.283445,0.535641
0.36378,0.545972
0.76744,0.346126
0.865057,0.791085
0.733353,0.0854896
0.885057,0.551648
0.69222,0.354292
0.479966,0.0541025
0.571756,0.332018
0.470738,0.470719
0.917327,0.603603
0.985531,0.210306
0.169365,0.502489
0.718343,0.197609
0.568749,0.675024
0.210665,0.393111
0.939083,0.852194
0.19832,0.574445
0.36553,0.706523
0.792012,0.0633767
0.615025,0.0988831
0.453176,0.677069
0.731172,0.307245
0.639264,0.933141
0.40386,0.302928
0.906531,0.110002
0.320308,0.321187
0.823676,0.892062
0.0896708,0.489673
0.164697,0.542019
0.93513,0.65842
0.510614,0.375362
0.949807,0.874213
0.580735,0.708934
0.772311,0.315337
0.414221,0.372748
0.049817,0.387336
0.694581,0.867396
0.800538,0.780989
0.0839169,0.333844
0.443846,0.204398
0.525585,0.990448
0.88251,0.764155
0.253827,0.349261
0.89128,0.972181
0.630601,0.418524
0.793887,0.826409
0.700622,0.141215
0.850149,0.743694
0.0590315,0.281357
0.654105,0.622459
0.00979468,0.473252
0.340648,0.703922
0.48491,0.704375
0.03822,0.141186
0.345583,0.568827
0.559275,0.482066
0.246221,0.871168
0.220429,0.441785
0.413966,0.500048
0.918573,0.111709
0.938118,0.0445671
0.185782,0.712459
0.456153,0.63874
0.920097,0.0359305
0.65839,0.515185
0.988437,0.574201
0.278123,0.668184
0.37256,0.329085
0.47027,0.763033
0.331861,0.41078
0.892846,0.815854
0.687022,0.891136
0.332921,0.139067
0.639115,0.907451
0.0191599,0.746888
0.791455,0.557688
0.270147,0.957278
0.596017,0.977236
0.013167,0.726301
0.241485,0.516114
0.0903151,0.671557
0.339741,0.229922
0.559007,0.368438
0.131471,0.712301
0.12308,0.0292774
0.845131,0.463332
0.354467,0.0159267
0.154994,0.532154
0.439605,0.687389
0.434276,0.794109
0.351797,0.458765
0.416042,0.225731
0.202968,0.621945
0.348245,0.0120595
0.528173,0.216134
0.887691,0.589731
0.819653,0.618489
0.986926,0.227432
0.939733,0.37866
0.407937,0.118397
0.581729,0.0628131
0.0787398,0.253068
0.785222,0.936196
0.623585,0.233734
0.027843,0.224827
0.683591,0.0578614
0.283592,0.37964
0.00158508,0.0996335
0.111693,0.48656
0.702694,0.34983
0.939561,0.639866
0.258355,0.590385
0.817817,0.759214
0.137873,0.245281
0.363679,0.75755
0.820363,0.54581
0.798878,0.945407
0.881604,0.899103
0.132837,0.5841
0.808926,0.505189
0.56305,0.16068
0.54032,0.492518
0.592151,0.846643
0.333202,0.541905
0.891735,0.703844
0.343711,0.0358969
0.626282,0.831296
0.59051,0.602065
0.847347,0.4441
0.20165,0.728383
0.274193,0.211025
0.156433,0.0220132
0.921116,0.0730712
0.657171,0.0380362
0.543225,0.0539527
0.214632,0.466098
0.958615,0.106275
0.952918,0.754952
0.296857,0.550766
0.254611,0.28612
0.322017,0.188593
0.0198888,0.598321
0.200387,0.948299
0.392399,0.610399
0.338782,0.0477334
0.258759,0.594049
0.616062,0.612974
0.686046,0.415191
0.453228,0.537178
0.591131,0.343217
0.809315,0.996452
0.102727,0.805763
0.560716,0.76793
0.318696,0.055645
0.341765,0.857573
0.0461652,0.573307
0.171628,0.663782
0.612081,0.066054
0.676453,0.372015
0.419748,0.0044803
0.598529,0.0152341
0.628209,0.678507
0.0936982,0.214592
0.75177,0.314254
0.657471,0.546926
0.543378,0.342901
0.148664,0.466786
0.234716,0.646106
0.701751,0.70938
0.566953,0.553412
0.126719,0.0435155
0.707297,0.613118
0.679172,0.298347
0.670362,0.319379
0.323859,0.355624
0.370858,0.0901099
0.768617,0.922388
0.13698,0.999067
0.313321,0.862315
0.409241,0.88875
0.231651,0.970792
0.437578,0.952619
0.598724,0.380315
0.0896951,0.672293
0.225705,0.300475
0.34399,0.656648
0.269765,0.352424
0.650771,0.0512878
0.370666,0.948937
0.304561,0.321133
0.411243,0.694525
0.616914,0.67542
0.674486,0.17986
0.0421745,0.753893
0.642643,0.987808
0.9586,0.451415
0.404034,0.874294
0.254609,0.396178
0.0684713,0.00275822
0.303233,0.344305
0.000952164,0.294177
0.646601,0.647224
0.698511,0.270718
0.219655,0.297372
0.618505,0.0691778
0.763703,0.524216
0.199635,0.0297474
0.209607,0.380617
0.13451,0.874122
0.86193,0.251781
0.703197,0.777153
0.651448,0.820529
0.216707,0.10723
0.109989,0.906057
0.250362,0.285179
0.579355,0.413222
0.0604453,0.251314
0.522031,0.225956
0.523328,0.758957
0.828134,0.741686
0.265902,0.141832
0.17158,0.591838
0.972454,0.465537
0.339659,0.381187
0.632968,0.106964
0.884118,0.201589
0.0221182,0.336165
0.443395,0.535565
0.441622,0.238825
0.524004,0.553384
0.966605,0.691984
0.943298,0.103359
0.329315,0.0270507
0.786007,0.465329
0.207015,0.852643
0.994475,0.614142
0.205979,0.472916
0.938453,0.166055
0.547242,0.178434
0.285398,0.278112
0.479701,0.18021
0.516374,0.169516
0.705081,0.501819
0.740645,0.959769
0.513153,0.146703
0.838687,0.264649
0.368008,0.479759
0.506809,0.781985
0.247313,0.697323
0.549966,0.292817
0.906958,0.454328
0.927244,0.544441
0.710495,0.112938
0.291371,0.865697
0.14381,0.257737
0.437947,0.576769
0.746285,0.623511
0.125331,0.954321
0.91409,0.451366
0.598069,0.865975
0.130624,0.427243
0.907002,0.436756
0.218741,0.498632
0.195955,0.413811
0.706628,0.466054
0.920382,0.745921
0.290361,0.613586
0.726524,0.847626
0.713324,0.000856793
0.258594,0.0178958
0.594665,0.857133
0.480645,0.69654
0.650861,0.34095
0.792316,0.605975
0.47195,0.564952
0.992195,0.390386
0.827142,0.602575
0.101207,0.899197
0.313008,0.045883
0.511937,0.297162
0.0430831,0.0196364
0.633223,0.432319
0.279946,0.333445
0.334301,0.359747
0.377643,0.993269
0.850403,0.592895
0.289435,0.972308
0.313258,0.331047
0.937022,0.940296
0.505248,0.105575
0.49596,0.408973
0.0115476,0.497443
0.39664,0.323102
0.368985,0.112755
0.409917,0.709648
0.729285,0.880922
0.313242,0.453
0.786445,0.362508
0.722255,0.593188
0.586457,0.120746
0.713641,0.0998976
0.0722057,0.436859
0.767907,0.00307608
0.943372,0.385464
0.491039,0.704929
0.113902,0.44862
0.946063,0.986999
0.310101,0.125449
0.238204,0.342703
0.0523519,0.679087
0.560009,0.648121
0.101121,0.781637
0.144144,0.873251
0.466439,0.887565
0.00831128,0.866399
0.966297,0.0528953
0.489755,0.721952
0.725028,0.0385024
0.423967,0.257662
0.962591,0.668401
0.117021,0.915005
0.902004,0.0764926
0.201942,0.0630846
0.405788,0.212106
0.891192,0.440146
0.0882672,0.45814
0.239777,0.451202
0.324453,0.189388
0.0769535,0.383921
0.25032,0.790891
0.843786,0.0852648
0.807217,0.216617
0.255119,0.333541
0.591203,0.532245
0.200646,0.679085
0.594091,0.553794
0.630286,0.317667
0.380752,0.496095
0.708201,0.832228
0.272374,0.78654
0.24468,0.599394
0.0505952,0.360642
0.55003,0.484456
0.868377,0.375048
0.165939,0.626983
0.712248,0.118697
0.335314,0.00972536
0.343267,0.519465
0.0517102,0.590433
0.269518,0.934469
0.488263,0.252356
0.570023,0.863609
0.359704,0.118549
0.950777,0.950775
0.737314,0.0679053
0.667299,0.223152
0.583794,0.981994
0.46645,0.717894
0.0929419,0.133823
0.760807,0.334827
0.453524,0.258881
0.268606,0.473055
0.99252,0.788838
0.37927,0.611873
0.546342,0.0442301
0.296586,0.648788
0.512397,0.0346053
0.153154,0.866609
0.817384,0.872102
0.940007,0.103932
0.327084,0.554698
0.536692,0.607306
0.3252,0.910878
0.044701,0.00314147
0.337968,0.418142
0.677023,0.805508
0.278563,0.791492
0.58033,0.945629
0.557501,0.271082
0.315313,0.9596
0.608389,0.103844
0.138449,0.611899
0.478508,0.120786
0.992888,0.291603
0.395535,0.295892
0.85059,0.932895
0.5402,0.722619
0.633497,0.387281
0.390423,0.8654
0.283542,0.678198
0.483706,0.728391
0.519883,0.960565
0.906193,0.762268
0.0333506,0.100214
0.059814,0.463695
0.567538,0.348663
0.960562,0.668203
0.788989,0.705987
0.997591,0.43907
0.734961,0.781877
0.714771,0.393126
0.115746,0.585551
0.972832,0.254972
0.120372,0.749243
0.427441,0.363255
0.0916457,0.403914
0.364479,0.911146
0.673415,0.611529
0.711743,0.270672
0.734367,0.706765
0.0554283,0.771557
0.43976,0.301905
0.0078925,0.0159901
0.45506,0.228749
0.0106253,0.00548334
0.39861,0.190021
0.775572,0.725397
0.980368,0.514355
0.263598,0.748404
0.111658,0.10074
0.504654,0.691039
0.602185,0.203304
0.814833,0.869133
0.139805,0.275599
0.982365,0.526576
0.298133,0.874172
0.176077,0.0377928
0.0537829,0.737893
0.966641,0.183969
0.189453,0.508843
0.698864,0.977267
0.702663,0.588062
0.102418,0.474435
0.222839,0.683032
0.783772,0.366015
0.057054,0.334498
0.537802,0.288426
0.157559,0.659239
0.934838,0.352635
0.879212,0.297364
0.171536,0.917203
0.954996,0.177345
0.915238,0.347613
0.531582,0.00877866
0.517621,0.881879
0.859146,0.721035
0.309097,0.216485
0.69092,0.561809
0.244841,0.411515
0.77753,0.91376
0.248258,0.0286126
0.317039,0.834584
0.493823,0.78606
0.138695,0.474598
0.771963,0.428662
0.345865,0.0179067
0.195252,0.943499
0.291112,0.30086
0.309639,0.110489
0.992368,0.822694
0.543729,0.82726
0.0437453,0.851514
0.413323,0.852826
0.264341,0.734666
0.648426,0.658163
0.686776,0.0418717
0.876456,0.896683
0.682743,0.00381478
0.478413,0.37028
0.798941,0.821438
0.839344,0.250376
0.193874,0.144806
0.445666,0.034596
0.145085,0.484986
0.30768,0.755305
0.582566,0.137453
0.988967,0.851409
0.704235,0.626311
0.360977,0.40229
0.060453,0.968577
0.0104483,0.00940229
0.906085,0.747229
0.751044,0.886905
0.257184,0.588828
0.410266,0.229457
0.479832,0.0561255
0.200931,0.24961
0.284206,0.673706
0.158692,0.646598
0.401903,0.429292
0.566745,0.466372
0.317781,0.984468
0.610779,0.555712
0.958001,0.0220164
0.990593,0.971756
0.981158,0.0184543
0.765683,0.00104131
0.887946,0.887244
0.476072,0.516727
0.746183,0.14513
0.201256,0.886338
0.135948,0.226016
0.899722,0.402187
0.0487847,0.420155
0.849446,0.0584144
0.524787,0.450688
0.435156,0.416191
0.971903,0.842568
0.864584,0.0459354
0.0176915,0.929904
0.948358,0.855177
0.856219,0.99885
0.886094,0.714042
0.230768,0.744164
0.889294,0.362166
0.248504,0.976952
0.202967,0.0905499
0.492737,0.384452
0.804607,0.102689
0.161104,0.541521
0.992209,0.654053
0.0702442,0.68589
0.528458,0.427365
0.473301,0.042147
0.972051,0.393042
0.24822,0.490992
0.489842,0.92041
0.634451,0.104438
0.848602,0.375935
0.738101,0.865219
0.842171,0.737897
0.828447,0.986604
0.371056,0.0451384
0.147828,0.321183
0.862705,0.175663
0.829716,0.308931
0.994822,0.854914
0.282279,0.89996
0.942107,0.52328
0.916322,0.75558
0.246572,0.914158
0.834568,0.164542
0.26898,0.736413
0.112349,0.469019
0.334238,0.117582
0.855479,0.85045
0.837054,0.17641
0.221548,0.683926
0.00510916,0.208111
0.383774,0.369376
0.678307,0.867814
0.722728,0.213489
0.11345,0.673129
0.196409,0.00500733
0.760587,0.0555568
0.969715,0.112731
0.277273,0.00715868
0.743572,0.804283
0.273302,0.546253
0.663835,0.855921
0.706371,0.607541
0.78395,0.519314
0.20324,0.543425
0.751535,0.00549801
0.374874,0.208349
0.0761631,0.135309
0.348798,0.0531807
0.72631,0.798891
0.803899,0.462248
0.517805,0.922718
0.0354494,0.564486
0.571644,0.48752
0.291803,0.312722
0.858975,0.315216
0.171137,0.565105
0.172646,0.52281
0.0421245,0.877508
0.420933,0.956596
0.962094,0.245364
0.453713,0.172468
0.307777,0.336967
0.390148,0.529876
0.328768,0.656576
0.118824,0.116458
0.039176,0.132666
0.697152,0.636628
0.124148,0.0746255
0.387348,0.268796
0.584013,0.415951
0.981057,0.246323
0.769133,0.75515
0.632658,0.153702
0.110298,0.811258
0.0566223,0.0535911
0.226059,0.0723922
0.40936,0.510336
0.0402121,0.533836
0.190412,0.799508
0.915966,0.36898
0.501646,0.309236
0.945864,0.955142
0.029767,0.198798
0.467595,0.0700123
0.485964,0.417115
0.663438,0.0516077
0.806758,0.467021
0.620723,0.432571
0.243829,0.439416
0.493007,0.731021
0.803413,0.300452
0.810787,0.719067
0.252903,0.212773
0.0122809,0.850999
0.219979,0.443315
0.752551,0.928246
0.883388,0.721625
0.920424,0.698414
0.768427,0.913155
0.33027,0.388019
0.439626,0.254391
0.721411,0.993708
0.426279,0.246384
0.6858,0.342134
0.0731555,0.670108
0.97056,0.178808
0.897874,0.876569
0.089342,0.781347
0.632346,0.150777
0.594092,0.101623
0.0298693,0.852325
0.573951,0.346643
0.0450573,0.913257
0.826412,0.494375
0.882393,0.813484
0.0678748,0.156682
0.15039,0.322019
0.568404,0.789286
0.13142,0.576669
0.246777,0.254204
0.433012,0.204576
0.0811446,0.217337
0.998684,0.330886
0.481663,0.170487
0.27211,0.631031
0.483356,0.0757552
0.422398,0.301979
0.215236,0.0573069
0.551681,0.467455
0.28094,0.0416483
0.19833,0.434074
0.756094,0.348814
0.1381,0.34872
0.925389,0.324497
0.578701,0.269521
0.474096,0.172166
0.389503,0.0117127
0.342598,0.555241
0.725727,0.388188
0.0192185,0.824261
0.900017,0.997837
0.299816,0.502575
0.559882,0.322415
0.78987,0.515052
0.5567,0.111563
0.545637,0.0708096
0.419624,0.755031
0.103751,0.301731
0.626229,0.557724
0.827245,0.0291397
0.201306,0.20493
0.216642,0.301341
0.856582,0.590809
0.978997,0.559241
0.383502,0.58231
0.580147,0.998216
0.50079,0.283519
0.605934,0.879963
0.395015,0.0606717
0.172235,0.395804
0.466613,0.951715
0.706746,0.717872
0.0196033,0.886238
0.443962,0.810497
0.839636,0.645832
0.850762,0.271207
0.572548,0.0409423
0.631752,0.067404
0.626645,0.429131
0.0114404,0.610749
0.608964,0.0101474
0.293666,0.591587
0.47155,0.109755
0.170426,0.8996
0.295404,0.866565
0.81828,0.342661
0.0605329,0.762017
0.648255,0.525025
0.335522,0.0801361
0.725968,0.0922169
0.363424,0.175158
0.216101,0.576729
0.644134,0.935972
0.365103,0.847852
0.458601,0.270779
0.280926,0.376543
0.96813,0.0675653
0.17732,0.574592
0.474192,0.43968
0.306245,0.347746
0.690407,0.769596
0.531614,0.124524
0.64955,0.75094
0.831076,0.179869
0.272086,0.985072
0.16023,0.557044
0.133773,0.63551
0.571482,0.376331
0.224183,0.777907
0.0486854,0.936585
0.313128,0.682784
0.750349,0.329611
0.904204,0.281259
0.720939,0.927669
0.275415,0.378396
0.147992,0.0271838
0.151708,0.965822
0.716762,0.679606
0.859475,0.801258
0.78633,0.547838
0.104882,0.131561
0.767071,0.94656
0.322891,0.238655
0.0165623,0.338552
0.275137,0.547074
0.229858,0.0652476
0.394859,0.588266
0.869524,0.980207
0.907877,0.299062
0.677458,0.590463
0.617647,0.183292
0.149115,0.825451
0.505057,0.769355
0.570613,0.865877
0.413715,0.364532
0.496093,0.356943
0.303503,0.518597
0.757252,0.263164
0.601716,0.626394
0.173468,0.773815
0.839062,0.876853
0.465119,0.403326
0.383533,0.233921
0.532984,0.334643
0.925107,0.29141
0.474702,0.210442
0.0358929,0.542754
0.312109,0.623817
0.489694,0.54095
0.905482,0.882722
0.239665,0.903409
0.422006,0.401575
0.664739,0.543168
0.169562,0.179258
0.953072,0.266455
0.143308,0.34303
0.746355,0.792135
0.0260558,0.608427
0.943071,0.129889
0.421299,0.559039
0.769481,0.868177
0.410931,0.896001
0.519818,0.805374
0.346324,0.723039
0.605761,0.00951167
0.91292,0.251806
0.653382,0.845426
0.388594,0.334926
0.514184,0.318121
0.584575,0.558156
0.901185,0.467256
0.259391,0.727884
0.336311,0.647541
0.777429,0.285447
0.844486,0.279382
0.147559,0.198728
0.0947291,0.613967
0.419342,0.558489
0.281529,0.614547
0.624059,0.765666
0.0174723,0.88729
0.732716,0.536979
0.871905,0.670854
0.988975,0.12131
0.679466,0.386089
0.853345,0.57355
0.301434,0.580652
0.228193,0.112735
0.398182,0.637745
0.917126,0.0056219
0.20435,0.242668
0.856635,0.064685
0.623174,0.299079
0.913626,0.275977
0.0416425,0.904703
0.791993,0.537685
0.0746638,0.0591148
0.729969,0.524709
0.64602,0.946569
0.332657,0.718943
0.292493,0.325486
0.906138,0.186002
0.298737,0.593927
0.231671,0.13433
0.139952,0.696919
0.939587,0.148798
0.213483,0.344302
0.643381,0.796222
0.0721985,0.836657
0.74136,0.557007
0.094692,0.113841
0.172956,0.533353
0.0580626,0.169356
0.115924,0.902925
0.621868,0.704082
0.0295683,0.448581
0.634583,0.914361
0.508288,0.935706
0.0700364,0.93332
0.630239,0.739959
0.888757,0.209989
0.554291,0.569826
0.366048,0.102239
0.938896,0.197672
0.754679,0.438247
0.552088,0.680257
0.21361,0.849371
0.018727,0.725043
0.627968,0.271673
0.975755,0.134651
0.583233,0.249836
0.164197,0.00532318
0.941029,0.217816
0.151136,0.672485
0.412444,0.0110657
0.221054,0.781376
0.351202,0.301201
0.40344,0.775345
0.973017,0.71725
0.155497,0.342337
0.0225934,0.727696
0.577068,0.707585
0.432628,0.236203
0.507876,0.595795
0.730446,0.0605962
0.310432,0.483631
0.488954,0.313679
0.531495,0.474629
0.147114,0.429983
0.441049,0.682631
0.464007,0.559558
0.860759,0.662103
0.437449,0.815209
0.532459,0.264199
0.606536,0.410466
0.138162,0.687956
0.395541,0.629129
0.865333,0.71523
